order_id,order_date,supplier,category,quantity,unit_price,promised_days,actual_days,defects,status,warehouse,revenue,on_time,month,month_name,year,quarter
1399,2024-09-08 12:00:00,Supplier D,Raw Materials,390,286.76,7,9,3,Pending,Chennai,111836.4,0,2024-09,Sep 2024,2024,Q3
1400,2024-09-08 18:00:00,Supplier D,Packaging,447,1456.21,3,5,7,Cancelled,Delhi,650925.87,0,2024-09,Sep 2024,2024,Q3
1401,2024-09-09 00:00:00,Supplier A,Raw Materials,229,408.38,4,6,7,Delivered,Mumbai,93519.02,0,2024-09,Sep 2024,2024,Q3
1402,2024-09-09 06:00:00,Supplier E,Finished Goods,387,690.35,4,10,15,Delivered,Delhi,267165.45,0,2024-09,Sep 2024,2024,Q3
1403,2024-09-09 12:00:00,Supplier C,Finished Goods,103,1000.06,3,7,9,Pending,Delhi,103006.18,0,2024-09,Sep 2024,2024,Q3
1404,2024-09-09 18:00:00,Supplier D,Finished Goods,466,98.29,6,13,16,Delivered,Hyderabad,45803.14,0,2024-09,Sep 2024,2024,Q3
1405,2024-09-10 00:00:00,Supplier B,Raw Materials,112,535.2,7,8,0,Pending,Hyderabad,59942.4,0,2024-09,Sep 2024,2024,Q3
1406,2024-09-10 06:00:00,Supplier E,Finished Goods,232,845.38,5,8,17,Pending,Chennai,196128.16,0,2024-09,Sep 2024,2024,Q3
1407,2024-09-10 12:00:00,Supplier B,Electronics,195,595.29,3,5,9,Delivered,Hyderabad,116081.55,0,2024-09,Sep 2024,2024,Q3
1408,2024-09-10 18:00:00,Supplier A,Finished Goods,478,315.92,7,5,3,Cancelled,Hyderabad,151009.76,1,2024-09,Sep 2024,2024,Q3
1409,2024-09-11 00:00:00,Supplier E,Apparel,193,1469.62,9,5,0,Delivered,Hyderabad,283636.66,1,2024-09,Sep 2024,2024,Q3
1410,2024-09-11 06:00:00,Supplier A,Raw Materials,171,1635.64,7,12,3,Delivered,Delhi,279694.44,0,2024-09,Sep 2024,2024,Q3
1411,2024-09-11 12:00:00,Supplier B,Apparel,256,552.08,8,6,3,Delivered,Delhi,141332.48,1,2024-09,Sep 2024,2024,Q3
1412,2024-09-11 18:00:00,Supplier E,Finished Goods,40,1560.12,4,6,3,Pending,Hyderabad,62404.8,0,2024-09,Sep 2024,2024,Q3
1413,2024-09-12 00:00:00,Supplier E,Electronics,61,801.83,5,9,16,Delivered,Mumbai,48911.63,0,2024-09,Sep 2024,2024,Q3
1414,2024-09-12 06:00:00,Supplier C,Packaging,354,1038.04,3,10,8,Delivered,Hyderabad,367466.16,0,2024-09,Sep 2024,2024,Q3
1415,2024-09-12 12:00:00,Supplier C,Finished Goods,85,1719.2,4,3,18,Pending,Mumbai,146132.0,1,2024-09,Sep 2024,2024,Q3
1416,2024-09-12 18:00:00,Supplier C,Electronics,394,1512.41,8,12,12,Delivered,Delhi,595889.54,0,2024-09,Sep 2024,2024,Q3
1417,2024-09-13 00:00:00,Supplier B,Raw Materials,448,1619.98,8,8,3,Delivered,Mumbai,725751.04,1,2024-09,Sep 2024,2024,Q3
1418,2024-09-13 06:00:00,Supplier B,Apparel,287,316.85,4,2,4,Pending,Delhi,90935.95,1,2024-09,Sep 2024,2024,Q3
1419,2024-09-13 12:00:00,Supplier D,Apparel,49,185.95,6,2,12,Delivered,Mumbai,9111.55,1,2024-09,Sep 2024,2024,Q3
1420,2024-09-13 18:00:00,Supplier D,Apparel,110,1792.14,7,5,15,Pending,Delhi,197135.4,1,2024-09,Sep 2024,2024,Q3
1421,2024-09-14 00:00:00,Supplier D,Raw Materials,120,806.28,3,11,4,Pending,Delhi,96753.6,0,2024-09,Sep 2024,2024,Q3
1422,2024-09-14 06:00:00,Supplier D,Electronics,394,611.37,3,8,7,Delivered,Hyderabad,240879.78,0,2024-09,Sep 2024,2024,Q3
1423,2024-09-14 12:00:00,Supplier A,Raw Materials,330,1463.16,3,3,15,Delivered,Chennai,482842.8,1,2024-09,Sep 2024,2024,Q3
1424,2024-09-14 18:00:00,Supplier C,Apparel,258,1681.01,4,12,0,Delivered,Chennai,433700.58,0,2024-09,Sep 2024,2024,Q3
1425,2024-09-15 00:00:00,Supplier A,Finished Goods,200,1731.85,9,3,5,Delivered,Delhi,346370.0,1,2024-09,Sep 2024,2024,Q3
1426,2024-09-15 06:00:00,Supplier C,Packaging,499,666.19,6,2,10,Delivered,Hyderabad,332428.81,1,2024-09,Sep 2024,2024,Q3
1427,2024-09-15 12:00:00,Supplier C,Raw Materials,191,1711.81,5,11,15,Delivered,Chennai,326955.71,0,2024-09,Sep 2024,2024,Q3
1428,2024-09-15 18:00:00,Supplier E,Raw Materials,435,129.82,8,3,4,Delivered,Chennai,56471.7,1,2024-09,Sep 2024,2024,Q3
1429,2024-09-16 00:00:00,Supplier B,Electronics,414,146.84,4,8,15,Delivered,Hyderabad,60791.76,0,2024-09,Sep 2024,2024,Q3
1430,2024-09-16 06:00:00,Supplier A,Electronics,344,1265.86,9,10,6,Delivered,Hyderabad,435455.84,0,2024-09,Sep 2024,2024,Q3
1431,2024-09-16 12:00:00,Supplier A,Raw Materials,218,173.06,5,7,18,Delivered,Chennai,37727.08,0,2024-09,Sep 2024,2024,Q3
1432,2024-09-16 18:00:00,Supplier D,Apparel,31,682.99,8,11,0,Delivered,Chennai,21172.69,0,2024-09,Sep 2024,2024,Q3
1433,2024-09-17 00:00:00,Supplier C,Packaging,175,1361.87,8,3,8,Delivered,Mumbai,238327.25,1,2024-09,Sep 2024,2024,Q3
1434,2024-09-17 06:00:00,Supplier A,Electronics,108,707.67,6,13,17,Delivered,Mumbai,76428.36,0,2024-09,Sep 2024,2024,Q3
1435,2024-09-17 12:00:00,Supplier A,Apparel,217,400.22,7,11,12,Delivered,Delhi,86847.74,0,2024-09,Sep 2024,2024,Q3
1436,2024-09-17 18:00:00,Supplier D,Finished Goods,17,598.63,3,11,14,Delivered,Chennai,10176.71,0,2024-09,Sep 2024,2024,Q3
1437,2024-09-18 00:00:00,Supplier A,Electronics,199,942.27,5,10,2,Pending,Hyderabad,187511.73,0,2024-09,Sep 2024,2024,Q3
1438,2024-09-18 06:00:00,Supplier D,Apparel,184,977.0,4,8,9,Delivered,Hyderabad,179768.0,0,2024-09,Sep 2024,2024,Q3
1439,2024-09-18 12:00:00,Supplier D,Apparel,282,1576.85,5,12,8,Delivered,Chennai,444671.7,0,2024-09,Sep 2024,2024,Q3
1440,2024-09-18 18:00:00,Supplier A,Packaging,26,1512.8,7,2,12,Delivered,Delhi,39332.8,1,2024-09,Sep 2024,2024,Q3
1441,2024-09-19 00:00:00,Supplier A,Packaging,99,940.79,3,13,15,Delivered,Hyderabad,93138.21,0,2024-09,Sep 2024,2024,Q3
1442,2024-09-19 06:00:00,Supplier E,Finished Goods,150,1699.05,5,10,2,Delivered,Chennai,254857.5,0,2024-09,Sep 2024,2024,Q3
1443,2024-09-19 12:00:00,Supplier B,Apparel,154,272.76,7,3,14,Delivered,Chennai,42005.04,1,2024-09,Sep 2024,2024,Q3
1444,2024-09-19 18:00:00,Supplier B,Apparel,175,547.94,4,5,16,Delivered,Delhi,95889.5,0,2024-09,Sep 2024,2024,Q3
1445,2024-09-20 00:00:00,Supplier D,Packaging,346,1664.55,6,10,13,Delivered,Chennai,575934.3,0,2024-09,Sep 2024,2024,Q3
1446,2024-09-20 06:00:00,Supplier E,Electronics,87,787.09,9,5,6,Cancelled,Hyderabad,68476.83,1,2024-09,Sep 2024,2024,Q3
1447,2024-09-20 12:00:00,Supplier E,Electronics,438,1963.3,8,4,19,Delivered,Mumbai,859925.4,1,2024-09,Sep 2024,2024,Q3
1448,2024-09-20 18:00:00,Supplier D,Raw Materials,271,959.19,4,2,15,Delivered,Delhi,259940.49,1,2024-09,Sep 2024,2024,Q3
1449,2024-09-21 00:00:00,Supplier B,Packaging,172,1594.27,3,8,7,Pending,Chennai,274214.44,0,2024-09,Sep 2024,2024,Q3
1450,2024-09-21 06:00:00,Supplier A,Raw Materials,375,834.5,8,7,3,Delivered,Delhi,312937.5,1,2024-09,Sep 2024,2024,Q3
1451,2024-09-21 12:00:00,Supplier D,Packaging,23,878.66,9,11,19,Delivered,Chennai,20209.18,0,2024-09,Sep 2024,2024,Q3
1452,2024-09-21 18:00:00,Supplier C,Finished Goods,248,796.62,4,5,14,Delivered,Mumbai,197561.76,0,2024-09,Sep 2024,2024,Q3
1453,2024-09-22 00:00:00,Supplier C,Apparel,81,1452.2,4,7,4,Delivered,Delhi,117628.2,0,2024-09,Sep 2024,2024,Q3
1454,2024-09-22 06:00:00,Supplier E,Finished Goods,454,1117.66,4,7,12,Delivered,Chennai,507417.64,0,2024-09,Sep 2024,2024,Q3
1455,2024-09-22 12:00:00,Supplier A,Packaging,152,1890.37,4,5,5,Delivered,Mumbai,287336.24,0,2024-09,Sep 2024,2024,Q3
1456,2024-09-22 18:00:00,Supplier C,Apparel,319,539.24,8,7,4,Delivered,Hyderabad,172017.56,1,2024-09,Sep 2024,2024,Q3
1457,2024-09-23 00:00:00,Supplier A,Electronics,292,246.1,3,11,16,Delivered,Chennai,71861.2,0,2024-09,Sep 2024,2024,Q3
1458,2024-09-23 06:00:00,Supplier C,Electronics,278,816.86,9,12,6,Delivered,Mumbai,227087.08,0,2024-09,Sep 2024,2024,Q3
1459,2024-09-23 12:00:00,Supplier A,Raw Materials,250,1252.59,7,9,5,Delivered,Mumbai,313147.5,0,2024-09,Sep 2024,2024,Q3
1460,2024-09-23 18:00:00,Supplier A,Packaging,424,1728.56,5,4,1,Delivered,Delhi,732909.44,1,2024-09,Sep 2024,2024,Q3
1461,2024-09-24 00:00:00,Supplier A,Packaging,254,725.08,6,5,10,Delivered,Chennai,184170.32,1,2024-09,Sep 2024,2024,Q3
1462,2024-09-24 06:00:00,Supplier C,Electronics,172,1324.88,9,11,6,Delivered,Hyderabad,227879.36,0,2024-09,Sep 2024,2024,Q3
1463,2024-09-24 12:00:00,Supplier D,Finished Goods,69,732.89,5,13,7,Delivered,Chennai,50569.41,0,2024-09,Sep 2024,2024,Q3
1464,2024-09-24 18:00:00,Supplier C,Apparel,15,1253.58,5,2,4,Delivered,Mumbai,18803.7,1,2024-09,Sep 2024,2024,Q3
1465,2024-09-25 00:00:00,Supplier E,Finished Goods,206,1775.38,6,5,17,Delivered,Hyderabad,365728.28,1,2024-09,Sep 2024,2024,Q3
1466,2024-09-25 06:00:00,Supplier B,Finished Goods,479,501.15,9,12,15,Delivered,Mumbai,240050.85,0,2024-09,Sep 2024,2024,Q3
1467,2024-09-25 12:00:00,Supplier B,Electronics,67,838.27,8,11,13,Delivered,Delhi,56164.09,0,2024-09,Sep 2024,2024,Q3
1468,2024-09-25 18:00:00,Supplier E,Electronics,314,1986.87,3,11,11,Delivered,Chennai,623877.18,0,2024-09,Sep 2024,2024,Q3
1469,2024-09-26 00:00:00,Supplier A,Electronics,416,1743.69,6,13,16,Delivered,Mumbai,725375.04,0,2024-09,Sep 2024,2024,Q3
1470,2024-09-26 06:00:00,Supplier E,Raw Materials,226,1151.05,3,10,4,Delivered,Mumbai,260137.3,0,2024-09,Sep 2024,2024,Q3
1471,2024-09-26 12:00:00,Supplier A,Finished Goods,427,1057.42,8,9,13,Delivered,Chennai,451518.34,0,2024-09,Sep 2024,2024,Q3
1472,2024-09-26 18:00:00,Supplier E,Packaging,35,604.97,5,12,5,Delivered,Hyderabad,21173.95,0,2024-09,Sep 2024,2024,Q3
1473,2024-09-27 00:00:00,Supplier A,Apparel,312,1058.56,3,5,14,Delivered,Mumbai,330270.72,0,2024-09,Sep 2024,2024,Q3
1474,2024-09-27 06:00:00,Supplier E,Raw Materials,14,1703.95,8,13,6,Delivered,Chennai,23855.3,0,2024-09,Sep 2024,2024,Q3
1475,2024-09-27 12:00:00,Supplier C,Packaging,483,1386.09,8,8,13,Pending,Delhi,669481.47,1,2024-09,Sep 2024,2024,Q3
1476,2024-09-27 18:00:00,Supplier E,Finished Goods,29,615.59,7,11,17,Delivered,Delhi,17852.11,0,2024-09,Sep 2024,2024,Q3
1477,2024-09-28 00:00:00,Supplier A,Electronics,399,442.85,6,4,0,Delivered,Chennai,176697.15,1,2024-09,Sep 2024,2024,Q3
1478,2024-09-28 06:00:00,Supplier C,Finished Goods,207,567.16,7,10,5,Pending,Mumbai,117402.12,0,2024-09,Sep 2024,2024,Q3
1479,2024-09-28 12:00:00,Supplier E,Apparel,68,381.03,5,11,2,Delivered,Chennai,25910.04,0,2024-09,Sep 2024,2024,Q3
1480,2024-09-28 18:00:00,Supplier C,Raw Materials,457,236.5,6,5,4,Delivered,Chennai,108080.5,1,2024-09,Sep 2024,2024,Q3
1481,2024-09-29 00:00:00,Supplier C,Raw Materials,251,867.32,5,3,11,Delivered,Mumbai,217697.32,1,2024-09,Sep 2024,2024,Q3
1482,2024-09-29 06:00:00,Supplier D,Apparel,155,270.93,7,11,10,Delivered,Hyderabad,41994.15,0,2024-09,Sep 2024,2024,Q3
1483,2024-09-29 12:00:00,Supplier C,Packaging,397,385.23,9,6,12,Delivered,Hyderabad,152936.31,1,2024-09,Sep 2024,2024,Q3
1484,2024-09-29 18:00:00,Supplier C,Packaging,282,1117.28,8,3,15,Delivered,Delhi,315072.96,1,2024-09,Sep 2024,2024,Q3
1485,2024-09-30 00:00:00,Supplier C,Raw Materials,258,370.97,5,11,17,Delivered,Hyderabad,95710.26,0,2024-09,Sep 2024,2024,Q3
1486,2024-09-30 06:00:00,Supplier E,Raw Materials,23,174.57,6,7,16,Delivered,Chennai,4015.11,0,2024-09,Sep 2024,2024,Q3
1487,2024-09-30 12:00:00,Supplier A,Electronics,471,668.91,6,12,16,Delivered,Mumbai,315056.61,0,2024-09,Sep 2024,2024,Q3
1488,2024-09-30 18:00:00,Supplier B,Packaging,22,479.62,5,11,10,Delivered,Delhi,10551.64,0,2024-09,Sep 2024,2024,Q3
1489,2024-10-01 00:00:00,Supplier E,Apparel,400,1054.85,6,2,19,Pending,Hyderabad,421940.0,1,2024-10,Oct 2024,2024,Q4
1490,2024-10-01 06:00:00,Supplier E,Packaging,393,249.62,8,7,9,Delivered,Chennai,98100.66,1,2024-10,Oct 2024,2024,Q4
1491,2024-10-01 12:00:00,Supplier C,Electronics,53,1515.95,9,5,15,Cancelled,Delhi,80345.35,1,2024-10,Oct 2024,2024,Q4
1492,2024-10-01 18:00:00,Supplier C,Raw Materials,384,1817.16,8,4,1,Delivered,Mumbai,697789.44,1,2024-10,Oct 2024,2024,Q4
1493,2024-10-02 00:00:00,Supplier B,Raw Materials,408,1499.7,6,3,16,Delivered,Hyderabad,611877.6,1,2024-10,Oct 2024,2024,Q4
1494,2024-10-02 06:00:00,Supplier A,Electronics,28,1089.01,5,8,19,Delivered,Chennai,30492.28,0,2024-10,Oct 2024,2024,Q4
1495,2024-10-02 12:00:00,Supplier C,Apparel,72,1728.3,7,10,9,Delivered,Mumbai,124437.6,0,2024-10,Oct 2024,2024,Q4
1496,2024-10-02 18:00:00,Supplier B,Raw Materials,248,1405.09,6,13,12,Pending,Chennai,348462.32,0,2024-10,Oct 2024,2024,Q4
1497,2024-10-03 00:00:00,Supplier C,Finished Goods,428,70.57,6,4,11,Cancelled,Chennai,30203.96,1,2024-10,Oct 2024,2024,Q4
1498,2024-10-03 06:00:00,Supplier A,Raw Materials,346,818.48,6,7,14,Delivered,Chennai,283194.08,0,2024-10,Oct 2024,2024,Q4
1499,2024-10-03 12:00:00,Supplier E,Finished Goods,428,1709.36,6,10,6,Delivered,Mumbai,731606.08,0,2024-10,Oct 2024,2024,Q4
1500,2024-10-03 18:00:00,Supplier E,Electronics,412,724.42,5,3,12,Delivered,Delhi,298461.04,1,2024-10,Oct 2024,2024,Q4
1501,2024-10-04 00:00:00,Supplier D,Electronics,413,118.67,7,8,11,Pending,Chennai,49010.71,0,2024-10,Oct 2024,2024,Q4
1502,2024-10-04 06:00:00,Supplier C,Raw Materials,109,1505.05,7,6,11,Delivered,Delhi,164050.45,1,2024-10,Oct 2024,2024,Q4
1503,2024-10-04 12:00:00,Supplier B,Packaging,172,1613.97,3,6,1,Delivered,Delhi,277602.84,0,2024-10,Oct 2024,2024,Q4
1504,2024-10-04 18:00:00,Supplier D,Finished Goods,425,363.16,6,12,4,Delivered,Hyderabad,154343.0,0,2024-10,Oct 2024,2024,Q4
1505,2024-10-05 00:00:00,Supplier D,Apparel,131,1097.81,6,8,1,Delivered,Hyderabad,143813.11,0,2024-10,Oct 2024,2024,Q4
1506,2024-10-05 06:00:00,Supplier A,Raw Materials,441,424.31,3,10,19,Pending,Delhi,187120.71,0,2024-10,Oct 2024,2024,Q4
1507,2024-10-05 12:00:00,Supplier E,Apparel,53,1452.51,7,5,12,Delivered,Hyderabad,76983.03,1,2024-10,Oct 2024,2024,Q4
1508,2024-10-05 18:00:00,Supplier D,Raw Materials,369,579.52,4,10,2,Delivered,Hyderabad,213842.88,0,2024-10,Oct 2024,2024,Q4
1509,2024-10-06 00:00:00,Supplier E,Packaging,417,666.62,8,12,10,Delivered,Delhi,277980.54,0,2024-10,Oct 2024,2024,Q4
1510,2024-10-06 06:00:00,Supplier D,Packaging,326,1697.69,4,11,15,Delivered,Mumbai,553446.94,0,2024-10,Oct 2024,2024,Q4
1511,2024-10-06 12:00:00,Supplier C,Packaging,390,978.83,7,10,0,Delivered,Hyderabad,381743.7,0,2024-10,Oct 2024,2024,Q4
1512,2024-10-06 18:00:00,Supplier C,Packaging,154,1356.02,9,5,18,Delivered,Hyderabad,208827.08,1,2024-10,Oct 2024,2024,Q4
1513,2024-10-07 00:00:00,Supplier E,Electronics,336,834.63,6,4,10,Delivered,Mumbai,280435.68,1,2024-10,Oct 2024,2024,Q4
1514,2024-10-07 06:00:00,Supplier E,Electronics,372,631.11,4,3,8,Pending,Mumbai,234772.92,1,2024-10,Oct 2024,2024,Q4
1515,2024-10-07 12:00:00,Supplier A,Finished Goods,59,1269.68,5,10,13,Delivered,Mumbai,74911.12,0,2024-10,Oct 2024,2024,Q4
1516,2024-10-07 18:00:00,Supplier A,Apparel,74,351.97,5,13,8,Delivered,Delhi,26045.78,0,2024-10,Oct 2024,2024,Q4
1517,2024-10-08 00:00:00,Supplier B,Raw Materials,364,777.35,3,3,6,Delivered,Mumbai,282955.4,1,2024-10,Oct 2024,2024,Q4
1518,2024-10-08 06:00:00,Supplier D,Raw Materials,297,457.62,7,7,15,Delivered,Delhi,135913.14,1,2024-10,Oct 2024,2024,Q4
1519,2024-10-08 12:00:00,Supplier E,Electronics,173,1406.8,7,6,2,Delivered,Chennai,243376.4,1,2024-10,Oct 2024,2024,Q4
1520,2024-10-08 18:00:00,Supplier A,Raw Materials,150,1891.21,4,6,18,Pending,Chennai,283681.5,0,2024-10,Oct 2024,2024,Q4
1521,2024-10-09 00:00:00,Supplier C,Electronics,463,1991.25,6,5,3,Delivered,Mumbai,921948.75,1,2024-10,Oct 2024,2024,Q4
1522,2024-10-09 06:00:00,Supplier B,Finished Goods,323,928.04,7,7,6,Delivered,Mumbai,299756.92,1,2024-10,Oct 2024,2024,Q4
1523,2024-10-09 12:00:00,Supplier E,Apparel,137,542.43,4,6,11,Delivered,Chennai,74312.91,0,2024-10,Oct 2024,2024,Q4
1524,2024-10-09 18:00:00,Supplier D,Finished Goods,407,913.52,4,12,17,Delivered,Delhi,371802.64,0,2024-10,Oct 2024,2024,Q4
1525,2024-10-10 00:00:00,Supplier D,Packaging,430,1702.18,8,5,4,Delivered,Delhi,731937.4,1,2024-10,Oct 2024,2024,Q4
1526,2024-10-10 06:00:00,Supplier C,Packaging,377,451.71,8,10,9,Delivered,Mumbai,170294.67,0,2024-10,Oct 2024,2024,Q4
1527,2024-10-10 12:00:00,Supplier C,Packaging,472,1906.59,7,7,11,Delivered,Mumbai,899910.48,1,2024-10,Oct 2024,2024,Q4
1528,2024-10-10 18:00:00,Supplier B,Finished Goods,248,716.64,4,12,7,Delivered,Mumbai,177726.72,0,2024-10,Oct 2024,2024,Q4
1529,2024-10-11 00:00:00,Supplier A,Raw Materials,333,1972.32,3,11,18,Delivered,Chennai,656782.56,0,2024-10,Oct 2024,2024,Q4
1530,2024-10-11 06:00:00,Supplier E,Apparel,305,1685.29,3,11,14,Delivered,Hyderabad,514013.45,0,2024-10,Oct 2024,2024,Q4
1531,2024-10-11 12:00:00,Supplier D,Packaging,196,1626.71,8,11,0,Delivered,Mumbai,318835.16,0,2024-10,Oct 2024,2024,Q4
1532,2024-10-11 18:00:00,Supplier E,Packaging,217,669.91,7,4,2,Delivered,Delhi,145370.47,1,2024-10,Oct 2024,2024,Q4
1533,2024-10-12 00:00:00,Supplier E,Packaging,229,67.12,6,11,17,Delivered,Hyderabad,15370.48,0,2024-10,Oct 2024,2024,Q4
1534,2024-10-12 06:00:00,Supplier C,Apparel,409,795.16,9,7,17,Cancelled,Delhi,325220.44,1,2024-10,Oct 2024,2024,Q4
1535,2024-10-12 12:00:00,Supplier D,Packaging,199,638.53,3,2,1,Delivered,Hyderabad,127067.47,1,2024-10,Oct 2024,2024,Q4
1536,2024-10-12 18:00:00,Supplier E,Apparel,397,122.92,3,6,4,Delivered,Chennai,48799.24,0,2024-10,Oct 2024,2024,Q4
1537,2024-10-13 00:00:00,Supplier D,Packaging,438,1035.46,8,11,0,Delivered,Hyderabad,453531.48,0,2024-10,Oct 2024,2024,Q4
1538,2024-10-13 06:00:00,Supplier A,Finished Goods,355,835.91,8,7,9,Cancelled,Delhi,296748.05,1,2024-10,Oct 2024,2024,Q4
1539,2024-10-13 12:00:00,Supplier C,Finished Goods,293,1287.39,7,12,19,Cancelled,Hyderabad,377205.27,0,2024-10,Oct 2024,2024,Q4
1540,2024-10-13 18:00:00,Supplier A,Apparel,361,1261.31,8,9,9,Delivered,Chennai,455332.91,0,2024-10,Oct 2024,2024,Q4
1541,2024-10-14 00:00:00,Supplier E,Finished Goods,246,285.46,5,12,4,Delivered,Delhi,70223.16,0,2024-10,Oct 2024,2024,Q4
1542,2024-10-14 06:00:00,Supplier C,Apparel,203,1955.08,9,10,17,Pending,Mumbai,396881.24,0,2024-10,Oct 2024,2024,Q4
1543,2024-10-14 12:00:00,Supplier A,Finished Goods,296,414.52,4,12,14,Delivered,Hyderabad,122697.92,0,2024-10,Oct 2024,2024,Q4
1544,2024-10-14 18:00:00,Supplier D,Finished Goods,268,918.28,3,4,19,Delivered,Delhi,246099.04,0,2024-10,Oct 2024,2024,Q4
1545,2024-10-15 00:00:00,Supplier C,Apparel,255,1001.83,5,3,7,Pending,Hyderabad,255466.65,1,2024-10,Oct 2024,2024,Q4
1546,2024-10-15 06:00:00,Supplier B,Raw Materials,145,1635.47,6,5,16,Delivered,Chennai,237143.15,1,2024-10,Oct 2024,2024,Q4
1547,2024-10-15 12:00:00,Supplier A,Finished Goods,289,243.5,5,9,11,Delivered,Delhi,70371.5,0,2024-10,Oct 2024,2024,Q4
1548,2024-10-15 18:00:00,Supplier D,Packaging,280,885.86,7,12,11,Pending,Mumbai,248040.8,0,2024-10,Oct 2024,2024,Q4
1549,2024-10-16 00:00:00,Supplier C,Raw Materials,180,1275.58,6,9,0,Delivered,Mumbai,229604.4,0,2024-10,Oct 2024,2024,Q4
1550,2024-10-16 06:00:00,Supplier D,Apparel,168,469.55,6,4,3,Delivered,Hyderabad,78884.4,1,2024-10,Oct 2024,2024,Q4
1551,2024-10-16 12:00:00,Supplier C,Raw Materials,210,1273.56,8,5,7,Delivered,Chennai,267447.6,1,2024-10,Oct 2024,2024,Q4
1552,2024-10-16 18:00:00,Supplier E,Electronics,496,1851.15,5,4,0,Delivered,Chennai,918170.4,1,2024-10,Oct 2024,2024,Q4
1553,2024-10-17 00:00:00,Supplier C,Electronics,54,1995.16,7,11,14,Delivered,Hyderabad,107738.64,0,2024-10,Oct 2024,2024,Q4
1554,2024-10-17 06:00:00,Supplier C,Finished Goods,459,113.28,3,3,17,Delivered,Delhi,51995.52,1,2024-10,Oct 2024,2024,Q4
1555,2024-10-17 12:00:00,Supplier E,Finished Goods,273,509.4,9,5,0,Delivered,Delhi,139066.2,1,2024-10,Oct 2024,2024,Q4
1556,2024-10-17 18:00:00,Supplier C,Packaging,80,655.1,8,7,10,Pending,Hyderabad,52408.0,1,2024-10,Oct 2024,2024,Q4
1557,2024-10-18 00:00:00,Supplier A,Raw Materials,373,828.3,5,12,1,Delivered,Delhi,308955.9,0,2024-10,Oct 2024,2024,Q4
1558,2024-10-18 06:00:00,Supplier A,Electronics,380,522.4,3,12,0,Delivered,Delhi,198512.0,0,2024-10,Oct 2024,2024,Q4
1559,2024-10-18 12:00:00,Supplier D,Finished Goods,112,446.8,5,6,11,Delivered,Delhi,50041.6,0,2024-10,Oct 2024,2024,Q4
1560,2024-10-18 18:00:00,Supplier C,Raw Materials,499,1911.38,8,4,15,Delivered,Hyderabad,953778.62,1,2024-10,Oct 2024,2024,Q4
1561,2024-10-19 00:00:00,Supplier D,Finished Goods,134,1841.12,3,3,9,Delivered,Mumbai,246710.08,1,2024-10,Oct 2024,2024,Q4
1562,2024-10-19 06:00:00,Supplier A,Finished Goods,322,141.64,8,10,17,Pending,Chennai,45608.08,0,2024-10,Oct 2024,2024,Q4
1563,2024-10-19 12:00:00,Supplier A,Electronics,473,710.69,5,2,14,Delivered,Mumbai,336156.37,1,2024-10,Oct 2024,2024,Q4
1564,2024-10-19 18:00:00,Supplier A,Electronics,492,840.04,6,10,16,Delivered,Delhi,413299.68,0,2024-10,Oct 2024,2024,Q4
1565,2024-10-20 00:00:00,Supplier B,Finished Goods,295,516.08,9,2,9,Delivered,Hyderabad,152243.6,1,2024-10,Oct 2024,2024,Q4
1566,2024-10-20 06:00:00,Supplier C,Apparel,467,1276.3,4,8,2,Delivered,Chennai,596032.1,0,2024-10,Oct 2024,2024,Q4
1567,2024-10-20 12:00:00,Supplier B,Finished Goods,239,1298.74,9,7,15,Delivered,Delhi,310398.86,1,2024-10,Oct 2024,2024,Q4
1568,2024-10-20 18:00:00,Supplier C,Finished Goods,155,1708.48,6,8,5,Delivered,Chennai,264814.4,0,2024-10,Oct 2024,2024,Q4
1569,2024-10-21 00:00:00,Supplier E,Packaging,379,1494.7,8,4,2,Delivered,Chennai,566491.3,1,2024-10,Oct 2024,2024,Q4
1570,2024-10-21 06:00:00,Supplier B,Packaging,206,1108.02,9,4,8,Pending,Mumbai,228252.12,1,2024-10,Oct 2024,2024,Q4
1571,2024-10-21 12:00:00,Supplier C,Packaging,382,1324.49,8,12,10,Delivered,Delhi,505955.18,0,2024-10,Oct 2024,2024,Q4
1572,2024-10-21 18:00:00,Supplier D,Apparel,230,584.28,8,2,12,Delivered,Chennai,134384.4,1,2024-10,Oct 2024,2024,Q4
1573,2024-10-22 00:00:00,Supplier B,Apparel,432,1206.46,3,5,17,Delivered,Mumbai,521190.72,0,2024-10,Oct 2024,2024,Q4
1574,2024-10-22 06:00:00,Supplier C,Finished Goods,69,1003.99,7,13,3,Delivered,Hyderabad,69275.31,0,2024-10,Oct 2024,2024,Q4
1575,2024-10-22 12:00:00,Supplier E,Packaging,107,310.02,8,3,7,Delivered,Chennai,33172.14,1,2024-10,Oct 2024,2024,Q4
1576,2024-10-22 18:00:00,Supplier E,Apparel,180,522.96,9,11,12,Delivered,Delhi,94132.8,0,2024-10,Oct 2024,2024,Q4
1577,2024-10-23 00:00:00,Supplier A,Electronics,391,618.8,9,9,9,Delivered,Hyderabad,241950.8,1,2024-10,Oct 2024,2024,Q4
1578,2024-10-23 06:00:00,Supplier E,Finished Goods,182,1852.4,9,4,1,Pending,Chennai,337136.8,1,2024-10,Oct 2024,2024,Q4
1579,2024-10-23 12:00:00,Supplier C,Raw Materials,160,499.25,6,8,7,Delivered,Chennai,79880.0,0,2024-10,Oct 2024,2024,Q4
